RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
394599,372,"Fond du Lac, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117156,117017,116992,116732,116394,115927,115405,114832,114183,113549,112936,112456,112085,111845,111723,111622,111565,111425,111824,110686,110289,109413,110012,109829,109574,109376,109629,109853,109831,109647,109562,109718,109297,109150,109026,109168,109115,108777,108324,107735,106059,104492,102957,102855,103380,103868,104741,105080,105452,105618,105721,105907,105680,106202,106980,108575,109531,110638,111096,111925,112438,113307,113837,114723,115793,116882,118704,119268,119182,117822,117196,118219,119462,120806,121084,120595,120611,120902,121963,122441,122513,122208,121680,120917,120411,119989,119920,120005,120331,120495,120388,120304,120637,120992,121339,121430,121958,122688,124024,125421,126713,127623,128385,129038,129350,129561,129772,130262,130781,131468,131898,132234,132799,133723,134618,135545,136229,136954,137343,137702,138103,138249,139046,139592,140823,141327,142195,142665,143436,144124,144719,145277,145548,145765,145795,146127,146475,147159,147748,148438,149315,150511,151628,152320,153525,154950,156895,158644,160246,162593,165039,168728,171797,174719,176896,178892,180820,182602
394709,373,"Ithaca, NY",Msa,NY,95491,96037,96429,97217,97856,98421,99005,99427,98396,98607,99058,101071,102008,102797,103512,104081,104763,105416,105990,103728,101533,99371,100157,100909,101590,102000,102574,103340,104284,105101,106250,107399,108603,109561,111194,112797,114334,115143,115606,116030,116353,116938,117362,118532,120797,122864,124063,124236,125107,126172,127335,128247,129677,131303,132904,134089,135392,136358,137316,138138,139562,141008,142184,143173,144143,145155,146093,147565,148910,149893,149209,149542,150088,151781,152330,153274,153801,154799,155006,155482,155482,155826,156027,156200,156322,156322,155786,155575,156074,156887,157543,158874,160504,161657,161469,160936,161006,161049,165955,171795,178496,180868,182215,182107,180928,178842,177477,180152,183512,187316,188107,188452,187110,184970,182833,181868,181715,182165,182157,182197,182786,184261,185841,186800,188133,189198,190170,190160,190532,191128,192019,191868,190147,188861,188213,188224,187288,185452,184176,183230,182954,182436,182500,182547,183527,184418,185295,185785,185405,185606,184934,184551,183687,183125,184645,186148,186885,185881,187310,189416,191688,192525,193734,194843,195471,198367,201267,203282,205639,207201,207546,204917,203710,204045,205876,206204,206827,205745,205403,205603,206141,206463,206367,206946,207420,207937,207994,209285,210381,212571,212863,212569,210400,209908,209357,209062,207569,206663,206492,206842,207618,208697,209377,209269,209120,209485,211203,213015,214973,216840,218181,219406,219661,219859,220696,221722,222407,222381,222288,222386,222236,221932,222505,223163,223589,223317,223570,223528,224101,223291,222304,219498,217294,215784,215908,216715,218651,220057,220523,220259,220952,222479,223659,224943,225978,227273,227593,227840,227810,229047,231444,233985,235533,236938,238055,239232,239889,242226,245018,247380,250588,253771,257244,260244
394340,374,"Ashtabula, OH",Msa,OH,79217,79498,79795,80357,80857,81269,81511,81760,81998,82349,82728,83135,83472,83591,83560,83491,83572,83834,84196,84616,84855,85027,85091,85206,85514,85625,85971,86041,86358,86509,86748,87013,87075,87237,87239,87463,87562,87792,88020,88400,88862,89303,89696,90138,90563,91009,91168,91373,91548,91844,92168,92477,92850,94000,95059,96080,96264,96478,96742,97004,97410,97968,98585,99117,99413,99631,99735,99863,100054,100223,100471,100409,100464,100487,100833,101141,101469,101706,101991,102276,102594,102954,103294,103582,103833,103970,104114,104297,104509,104656,104680,104735,104755,104948,104772,104558,104568,104761,105084,104856,104566,104152,103848,103577,103322,102929,102759,102678,102671,102581,102393,102250,101915,101512,101051,100591,100193,99760,99424,99145,99006,98941,98852,98768,98676,98515,98292,98055,97859,97600,97356,97046,96710,96288,95924,95689,95524,95436,95349,95323,95275,95246,95161,95130,95100,95171,95187,95169,95067,94990,94987,94972,94971,94871,94831,94822,93851,93787,93500,93815,92708,92900,92898,94069,92782,91959,90765,91114,92949,94474,95848,96034,96345,96675,96950,97062,97236,97240,97293,97272,97278,97226,96985,96835,96880,97118,97368,97452,97515,97590,97670,97741,97756,97792,97970,98253,98622,98845,99085,99193,99423,99518,99597,99668,99881,100260,100650,101056,101519,101690,101849,101944,102343,100378,99026,98150,100044,102040,102861,102643,102992,103225,104310,104306,105514,106511,106544,106720,106011,106357,107165,109114,110761,110657,111081,111500,112790,113612,113973,113246,112941,112209,112522,112612,113795,115895,116592,116891,115995,116312,116933,118027,119010,120332,122315,123351,124339,124514,125303,126272,127818,131063,134693,138163
394630,375,"Gettysburg, PA",Msa,PA,116676,117022,117262,117820,118299,118774,119221,119714,120288,120857,121689,122547,123439,124003,124602,125253,126069,126868,127605,128143,128596,129085,129549,130100,130432,131037,131589,132349,133170,134057,135056,135828,136616,137320,137891,138430,138732,139295,139880,140621,141538,142400,143434,144543,145988,147542,148649,149595,150263,151536,152873,154482,156432,158626,161118,162429,163554,164460,165926,167346,168617,170482,172612,175061,177143,179181,181261,187506,194103,200805,202981,204910,206473,208361,209930,211782,213989,216780,219419,221515,222579,223725,224831,226024,226651,226654,226871,227214,227325,227186,226676,226971,226924,226924,226767,227378,228049,228512,227111,225461,223810,223162,222571,221725,221209,220632,220140,219576,219743,219967,220140,219569,218748,217702,216626,215551,214637,213779,213244,212669,212348,212106,212080,212087,211967,211576,211079,210720,210434,210034,209423,208761,207613,206342,205112,204366,203787,203274,202741,203001,203487,204023,203924,203623,203506,203217,203173,203022,202985,202800,202605,202403,202195,202139,202228,202383,202532,202577,202702,202789,202858,202776,202654,202293,202053,201783,201921,201987,202201,202420,202924,203392,203739,203864,204057,204129,204315,204399,204661,204947,205375,205809,206191,206459,206616,206770,206884,206809,206524,206224,206060,206104,201625,197348,192800,193244,193406,193865,193959,194310,194713,194880,195144,195330,195838,196189,197260,198416,199993,201332,202335,202949,203330,204228,205129,206058,206845,207869,208822,209422,210117,210662,211299,211451,211590,211724,211820,211859,212265,212872,213506,214134,214877,215930,216899,217485,217641,217695,217365,217173,217643,218959,220510,221220,221713,222457,223698,225493,227569,230009,232292,234219,235591,232986,234873,237259,243782,246222,248554,251184,253887,256731,259469,262131
394980,376,"Pine Bluff, AR",Msa,AR,41642,41738,41796,41997,42160,42304,42355,42441,42555,42720,42939,43253,43593,43742,43777,43785,43942,44170,44378,44507,44590,44649,44654,44642,44629,44732,44833,44969,45147,45339,45560,45674,45814,45920,46043,46176,46289,46418,46499,46608,46766,46937,47106,47268,47445,47640,47783,47959,48146,48429,48702,48985,49229,49451,49657,49888,50145,50387,50540,50718,51051,51586,52087,52509,52819,53174,53496,53709,53888,54039,54284,54578,54876,55193,55473,55744,55934,56096,56241,56427,56585,56750,56863,57011,57144,57314,57476,57615,57634,57582,57504,57615,57737,57873,57813,57750,57635,57428,57267,57096,57228,57336,57676,57906,58171,58274,58367,58309,58019,57744,57556,57451,57220,57001,56844,56604,56285,55783,55445,55230,55179,55228,55156,55191,55224,55264,55193,55330,55591,55966,56039,55968,55862,55710,55619,55524,55446,55287,55061,54886,54896,54986,55069,55053,55112,55171,55180,55152,55105,55175,55223,55282,55327,55307,55320,55259,55341,55400,55547,55635,55746,55748,55748,55657,55566,55514,55427,55414,55245,55164,55012,54943,54888,54871,54957,55078,55207,55218,55338,55424,55564,55560,55602,55736,55824,56000,56033,56036,56047,56082,56195,56130,56147,56263,56525,56695,56807,56941,57112,57245,57350,57522,57755,57999,58313,58541,58800,58887,58977,59028,59116,59269,59257,59249,59171,59245,59290,59385,59516,59660,59898,60064,60284,60406,60484,60519,60810,61206,61611,61898,62197,62541,62779,63031,63282,63495,63743,64009,64104,64091,64008,64227,64482,64844,64891,64941,64838,64863,64830,64734,65230,65752,67090,68025,69192,69832,70597,71296,71889,72496,73006,73598,74004,75557
395168,377,"Tullahoma, TN",Msa,TN,88250,88412,88343,88521,88752,89018,89184,89267,89514,89787,90208,90744,91409,91785,92115,92262,92579,92853,93051,93291,93509,93873,94005,94103,94152,94349,94470,94504,94641,94643,95006,94928,95125,95019,95246,95439,95666,95989,96177,96031,95757,95608,95959,96283,96752,97128,97544,97789,97922,98175,98483,98833,99252,99657,100124,100562,100983,101289,101404,101606,101798,102042,102262,102638,103091,103541,103998,104414,104754,105010,105263,105647,106004,106445,107066,107809,108494,109171,109970,110970,111940,113031,114286,114924,115350,115686,116586,117362,117690,118007,118388,119011,119358,119537,119486,119688,119739,119885,119817,119832,119766,119758,119578,119340,119028,118939,118852,118675,118395,118276,118163,118089,117727,117303,116591,115873,115121,114584,114119,113771,113597,113550,113600,113702,113803,113868,113781,113655,113417,113066,112592,111774,110966,110648,110670,110903,110791,110783,110642,110575,110530,110552,110546,110603,110801,110911,110803,110460,109973,109337,108567,107944,107707,108033,108370,108683,108478,108452,108218,108374,108421,108737,109011,109572,109990,110277,110621,110980,111428,111663,112137,112304,113344,113730,113979,113296,113149,113522,113774,114285,114476,114778,114997,115689,116397,117563,118955,120305,121753,122852,124264,124994,125867,126309,126273,126176,126074,126804,127814,129014,129477,129742,130082,130620,131327,132043,133157,134023,135027,136016,137054,137452,137530,137549,138276,139593,141228,142901,144367,145431,146376,147225,148208,149345,150462,151326,152670,152553,152853,152121,153173,153963,153567,152493,150998,152931,154572,156510,156324,157148,157943,158970,159983,161405,163326,165009,166076,166438,166754,166814,167720,169204,171937,174877,177666,179901,181904,184206,187712,193654,200317,204310,206116,208318
395023,378,"Richmond, KY",Msa,KY,95812,96030,96129,96390,96527,96782,97163,97711,98248,98634,99015,99510,100118,100541,100860,101131,101554,101942,102410,102740,103121,103335,103534,103670,103840,104102,104340,104722,105111,105162,105183,105028,105243,105512,106325,107134,107788,107950,108090,108226,108664,109151,109663,109934,110307,110852,111480,112053,112410,113000,113576,114255,114570,114994,115324,116079,116783,117576,118086,118513,119333,120035,121094,122212,123552,124666,125411,126105,126782,127390,128078,128716,129176,129556,129891,130285,130974,131913,133035,133676,133981,133960,133874,133719,133799,133925,134118,134142,134162,134122,133985,133787,133761,133719,133592,133266,132871,132664,132453,132133,131846,131414,131187,130851,130657,130572,130565,130364,130215,130090,130077,129973,129801,129748,129652,129535,129315,128852,127788,127497,127726,128466,128577,128608,128869,129138,129496,129664,129901,129950,130004,129651,129550,129394,129504,129202,129072,128976,129102,129259,129352,129474,129545,129654,129492,129409,129365,129482,129541,129892,130287,130669,130719,130803,130986,131169,131189,131250,131228,130407,129358,128342,128224,128112,128009,127974,128102,128309,128401,128683,128964,129423,129660,129957,130185,130471,130783,131156,131550,131897,131586,131390,131503,132594,133566,134253,134294,134438,134527,134576,134468,134472,135361,136233,137315,138025,138845,139566,140472,141575,142537,143034,143271,143602,144194,145270,146379,147575,148143,148578,148748,149115,149606,150260,150987,151667,152358,152918,153332,153690,154119,154912,155717,156698,157417,158091,158682,159451,160302,161081,161688,162494,163361,163886,164802,165831,167519,168055,168592,168870,169721,170313,171115,172508,173004,173108,172447,173227,174460,176959,179593,182660,184866,186475,187567,188905,191042,194075,197137,199906,202135,204597,207194,209849
394302,379,"Adrian, MI",Msa,MI,113083,113508,114041,115229,116206,116965,117858,118616,119655,119949,120429,120652,121398,122040,122290,122397,122713,123130,123445,123534,123920,124209,124545,124908,125238,125608,125991,126435,126669,126639,126525,126683,126737,126777,126732,127003,127549,127966,128223,127943,127919,127845,128492,128986,129838,130567,131293,132168,132938,133868,134400,134982,135812,136589,136939,137144,137713,138739,139156,139375,139655,140327,141479,142479,143578,144066,144327,144655,145087,145509,145815,146280,146702,147067,147030,147091,147127,147316,147391,147336,147141,146837,146725,146730,146781,146528,146183,145870,145534,144682,143480,142282,141218,140545,139254,138426,137637,137129,136369,135654,134842,133927,132605,132019,131659,131259,130714,129911,128943,127930,126902,125735,124211,122808,121669,120601,119285,118117,117193,116284,115502,114723,114381,114012,113715,113440,113430,113083,112547,111758,111191,110640,109858,109020,108217,107773,107447,107419,107367,107488,107225,107062,106798,106502,106099,105674,105588,105645,105769,105921,106138,106544,106927,107386,107852,108316,108639,109059,109607,110247,110845,111724,112743,111987,110877,109825,110416,111411,112211,112980,113365,114176,115687,117318,118062,118358,118399,118317,118218,118165,119041,119651,120452,120908,121449,121696,122381,123223,124348,125270,125907,126570,126961,127541,128173,129108,130097,130377,130722,131147,132535,133551,134566,135076,135934,136965,138428,139952,141505,142823,143453,143888,144328,145093,145886,146585,147398,148292,149255,150130,150400,150412,150020,150261,150389,151064,151347,151763,152224,152875,153566,154316,155427,156432,157582,158222,159261,160287,161293,162190,162252,162223,162306,162432,162568,162674,163681,165447,167591,169490,171036,172051,172551,173784,175381,178247,180742,184005,187151,190904,194370,198239,202066,205627
395173,380,"Twin Falls, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136974,137541,138008,139485,140994,142784,144131,144985,145715,146908,148741,150488,151839,153353,154955,155928,156535,157722,159351,161102,162245,163123,163866,164386,165174,165628,165844,165631,165388,165062,165225,165510,166102,166684,167033,167444,167709,167943,167757,166987,166249,165189,163579,161985,160608,159995,159259,158275,157031,155357,153632,151671,149861,148004,146590,145448,144637,143937,143364,142792,142104,141157,140323,139313,138040,136662,135333,134221,133058,131825,130809,129820,129256,128710,128601,128589,128806,128897,129052,129212,129537,129999,130461,130828,131056,131313,131688,132163,132767,133271,133924,134659,135456,136191,136959,137812,138610,139345,140067,140797,141519,142104,141915,142015,142176,144784,147791,150948,151894,152340,152646,153106,153036,153508,154593,155845,156686,157363,157813,158170,158337,158948,159761,160744,161554,162037,162854,164172,166587,168424,169386,169373,169498,170080,170955,172298,173628,174584,175171,175805,176177,175770,175708,176795,179353,181934,183679,184803,185809,186722,187201,188533,190028,191763,192943,194551,196256,197561,198687,200034,201947,203930,206600,208742,210617,212461,214362,216730,218974,220908,222094,223165,224667,226494,227878,228681,229770,230754,232658,234259,236115,236983,238861,240826,244065,246783,251565,256748,264260,271011,278527,285266,293113,302660,314042,325389,334919,342157,348489,354712
394501,381,"Corning, NY",Msa,NY,78349,78784,79227,80091,80772,79972,79064,78003,78345,78613,79287,79875,80894,81562,82434,82791,83396,83937,84724,85443,85935,86363,86478,86619,86655,87125,87541,88079,88428,88896,89204,88384,87467,86276,86413,86415,86492,85837,84987,84908,85177,85648,85537,85812,86472,86017,85205,84806,86783,87479,87603,86546,86853,87463,87842,88431,88533,88959,89097,89225,89355,89418,89759,89816,90248,90778,91449,93052,94379,95885,96352,97107,97595,98355,99195,99714,100095,100186,100562,100509,101466,102550,104012,104048,103646,103188,102896,103048,102883,103178,103699,105378,106826,108015,108101,108143,108405,108720,108790,108204,107458,107582,106867,106096,104396,103694,102963,103238,103034,103057,102292,101917,100418,96855,93560,91137,91147,91850,93174,93891,94198,93898,94166,93984,93947,93743,93855,94067,93568,92655,91511,90741,90792,91462,92398,92595,92356,91738,91577,91252,91363,91165,91054,90784,90494,90456,90320,90550,91145,92133,92914,93571,94053,94798,95241,95647,95632,95792,96096,96586,96786,96622,96286,95819,95410,95321,95870,96662,97195,97199,97051,97116,97666,98146,98412,98075,97633,97510,97276,97060,96743,96749,96918,97324,97582,98223,98003,98073,97931,97952,97767,96997,96456,96162,96315,96520,96885,97850,99104,100020,99991,99317,98842,98307,98458,98413,98751,98972,99662,100694,101727,102485,103390,103797,103815,103640,103821,104555,105065,105538,105854,105813,106162,106232,106555,106380,106354,106074,105934,105599,105794,105932,106364,106892,107713,108519,108909,109179,108851,108699,108804,109382,109983,109733,109126,108397,108348,108762,109408,110018,110740,112000,113257,114400,116319,118630,121043,122424,124004,125543,127294,129108,131171,132834
395080,382,"Sebring, FL",Msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93541,93904,94558,95838,97331,98654,100123,101681,103506,105408,107763,110096,112338,114094,116470,119098,122151,125499,130576,135771,140334,143860,147687,152488,156461,159888,162006,164071,167154,170172,172737,174326,175642,177583,178608,178734,178109,177130,176295,174593,173190,171176,169658,167331,165310,162281,159167,156808,154494,152409,151862,151690,151016,148615,145626,142126,138871,136216,131452,127930,125220,126082,125012,122912,120635,118471,116391,113782,112470,111361,111309,109900,109239,108113,107629,107199,106390,105324,104041,103075,101551,100650,100462,100055,99060,97468,96350,95131,94516,94194,94045,95486,96413,95646,93126,91281,90724,90327,89533,88883,87746,87338,86978,86731,86102,85902,85834,85890,85706,85508,85315,85640,86086,86608,87227,87744,88199,88550,89063,89858,90168,90326,90795,91230,92018,92263,92654,93052,94233,95647,97405,98244,98465,98501,98445,99367,100426,101864,103074,103839,104367,104018,103503,103254,104183,105312,106812,107865,108980,109972,110888,111800,112470,113443,114804,116424,117573,118663,119346,120335,120586,121353,122387,123273,124136,125282,126420,126876,127160,127810,128984,129825,131257,132242,132937,133366,134441,135814,136853,138155,138994,140058,140316,140699,140876,141318,141919,142040,142164,142592,143271,143798,143888,144796,146110,147672,148554,149474,150306,151638,152940,154372,156011,157643,159698,162187,164596,167326,170185,174275,178689,183108,187035,191091,195865,200040
395166,383,"Truckee, CA",Msa,CA,,,,,,,,,,,,,232650,233897,237364,242741,247834,250705,252966,255568,257781,260435,262915,265685,267636,269824,271882,273902,275962,278141,280419,282627,285071,287654,290754,295136,298830,302146,304099,307054,309479,311664,313567,316188,319116,322468,325618,328092,330979,333853,337197,339337,342886,347834,354034,360556,366904,376631,386052,393332,398901,402906,409654,415150,422302,430597,441417,449601,455614,459252,460573,462506,463730,466780,471971,477775,484547,487463,488999,487414,483507,476340,472610,469301,465960,464010,464349,465352,463750,460233,457442,456112,455449,453325,446821,442587,435677,431916,422849,418344,412825,408477,403426,397005,391101,385542,381641,376146,372713,369724,367344,362875,358427,355460,353984,350289,347681,343349,340977,338741,336984,344711,351199,359170,358099,358442,357879,357732,354054,349701,343979,340968,338104,334442,329502,323792,319337,316422,313379,308642,303661,299304,298868,298941,299018,296759,295198,294646,295792,295921,296520,295294,296921,299439,302445,303140,303353,304817,309616,316627,327621,336278,340728,344654,350554,359314,367646,375145,381832,386484,390620,393073,393116,393475,393643,392336,387714,385256,385215,386516,387491,386950,385735,384036,383326,383004,381877,383690,387444,393218,397592,402391,402300,402993,402424,405678,407559,410462,410414,411878,414409,420385,424940,428529,433003,433572,434440,435452,439755,442602,441905,445357,448365,453965,456501,458112,459699,461729,464662,465771,466469,467983,467838,468826,470719,475040,478535,479724,478769,477938,478978,484592,485988,484313,479275,476647,474403,473086,473626,475894,478885,479998,478923,476988,473959,,480978,492473,505912,521674,534834,545538,558215,572038,586560,594149,604245,617174,634748,648224,655150,655697,652060,651579
394953,384,"Paducah, KY",Msa,KY,77424,77505,77555,77653,77765,77950,78183,78377,78501,78625,78980,79391,79880,80112,80350,80568,80870,81211,81376,81503,81518,81628,81788,82026,82178,82309,82431,82710,82997,83303,83577,83744,83901,83984,84165,84302,84411,84617,84775,85033,85213,85508,85746,86024,86328,86713,87066,87390,87685,87973,88282,88579,88525,88455,88358,88717,88972,89319,89595,89914,90145,90381,90705,91069,91477,91823,92184,92419,90005,87521,85015,85101,86974,89175,93389,95956,96905,95731,94198,93912,93838,94308,94803,95133,95107,94930,94399,93291,92646,92350,92134,92812,93418,97060,96666,95393,92053,91519,92044,91954,91859,91632,91536,91353,91340,91235,91100,90872,90621,90541,90343,90327,90280,90265,90177,89953,89785,89489,89349,89225,89203,89123,89056,89128,89272,89448,89602,89674,89770,89756,89740,89598,89440,89421,89534,89805,90005,90336,91319,92254,93139,93188,93263,93213,93567,93973,94401,94562,94804,93200,91709,90134,90399,90487,90656,90899,91101,91145,90138,89332,88690,89168,89537,89814,89989,90097,90332,90433,90511,90521,90708,91018,91297,91640,92012,92380,92699,92766,92833,92909,93441,94029,94594,95018,95361,95807,96197,96653,96937,97312,97749,98259,98575,98887,99216,99683,99043,98440,97741,98042,98275,98617,99092,99620,99563,99422,99386,99929,100586,101070,101485,101914,102420,102977,103313,103647,103934,104371,104848,105302,105699,106009,106311,106563,106776,107074,107447,107913,108391,108727,109141,109638,110391,111074,111697,112291,112822,113397,113568,113688,113710,113942,113743,113462,113032,113051,113052,113566,114177,114958,115809,116623,117590,118544,119776,121033,122490,123908,125324,126564,127690,128773,129658,131981
394637,385,"Grand Forks, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160966,161215,162285,164109,165904,166694,167504,168458,169928,171625,173282,174548,175437,176372,178301,179731,181115,181677,182071,182488,183605,185467,187318,188422,189473,189758,190681,191132,192875,193723,194263,194242,194459,195329,195761,196133,196223,197018,198413,199669,200389,200361,200238,200310,200396,200895,201412,202064,198720,196411,197174,201604,204583,204136,203472,203229,203247,203925,204513,205097,205568,205731,206295,206511,206910,206744,206390,206278,206391,207341,208428,209768,211015,211843,212572,212972,213564,214123,213996,213175,212104,211661,211835,212244,212986,213193,213215,211293,209603,208063,208640,210134,211785,213540,215212,217084,218648,220053,221511,223003,225214,227419,229871,231587,233698
395090,386,"Shelby, NC",Msa,NC,110345,110612,110972,111598,112239,112741,113358,113804,114322,114712,115292,115828,116499,116875,117295,117533,117943,118217,118478,118832,119224,119633,119869,120039,120118,120279,120477,120838,121299,121735,122194,122337,122498,122496,122765,122988,123234,123442,123765,124220,124515,124713,124764,125025,125356,125745,126054,126327,126659,127081,127530,128017,128405,128755,129011,129349,129883,130458,131064,131562,132233,132980,133761,134515,135309,136109,136861,137552,138308,139065,139749,140412,141144,141913,142690,143462,144219,144898,145435,146009,146666,147329,147976,148663,149399,150072,150580,148255,146029,143559,143660,143400,143269,142813,142438,141625,141117,140702,140611,140458,139972,139805,139551,139513,139228,138981,138727,138382,138034,137673,137343,137006,136525,135798,135002,134118,133322,132430,131713,131011,130455,130007,129733,129659,129449,129250,128959,128788,128672,128528,128183,127679,126914,126278,125583,125031,124563,124274,124104,123846,123555,123065,122753,122385,122161,121887,121667,121638,121550,121534,121471,121530,121536,121582,121671,121834,121948,121928,121961,122013,122106,122073,122055,122095,122081,122155,122179,122451,122637,122974,123253,123677,124049,124439,124812,125138,125435,125667,125950,126301,126714,127163,127526,127893,128224,128603,128959,129278,129578,129923,130162,130456,130793,131321,131812,132237,132701,133119,133217,133211,133245,133656,133995,134417,134814,135388,135879,136385,136762,137053,137290,137647,138149,138736,139400,140110,139306,138579,137845,138134,138469,139052,139953,140004,140056,140769,141998,143398,144453,145382,145896,146157,147003,147741,148894,150399,150955,150989,149970,149904,150078,150659,151208,151801,152173,154561,156007,159503,161939,164438,164364,164205,168130,173263,177711,178452,178062,177107,176355,176591,177765,179906,182637,186847
394580,387,"Fairbanks, AK",Msa,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170734,170729,171679,172847,174285,175944,177630,180259,182246,184693,186341,188188,189453,190556,191000,191612,192657,194432,196838,198919,200438,201719,203517,205946,207947,209463,210290,211249,212276,213371,214230,215242,216160,217385,218235,219928,221235,222245,219506,216519,213697,213762,213897,213884,213726,213667,213847,214142,214310,214356,214242,213894,212916,212165,211409,211103,210504,210293,210454,210954,211419,211888,212274,212652,212828,213069,213390,213709,213769,213883,213736,213712,213528,213845,214064,214088,213729,213594,213466,213261,212737,212424,212496,212862,213360,213595,213527,213221,212922,212886,213046,213435,213845,214391,215008,215816,216550,217359,217928,216833,212566,208336,205891,206123,204780,203655,202866,203277,203206,203435,203378,203291,202163,202074,201603,201475,201212,201266,201989,201236,201430,201400,203394,205722,207976,209450,209334,209024,208444,208724,208868,210056,210733,211508,210401,210293,210140,211144,211918,212704,213678,214061,214645,215890,217161,218298,218920,219619,220524,221645,223159,225111,226748,228210,227814,227366,225676,225544,226433,227948,228747,227468,225315,223260,222268,222398,223586,225112,225217,225160,225010,226204,227225,228605,234117,236338,237757,234842,235291,235840,236695,236682,236597,236411,237278,238214,243820,249181,255237,257198,259057,259900,260543,260331,259500,257489,257114,257557,258573,256938,255269,253875,257279
